ms;zeit;epoch;rpm;zuendung_grad;map_kpa;temp_c;spannung_v;spule_a;rx
357163;2026-05-22 17:06:34;1779462394;1700;22,6;100;70;13,9;3,0;268
357817;2026-05-22 17:06:35;1779462395;1700;22,6;100;70;13,9;3,0;278
358349;2026-05-22 17:06:35;1779462395;1700;22,6;100;70;13,9;3,0;285
358882;2026-05-22 17:06:36;1779462396;1700;22,4;100;70;13,9;3,0;293
359578;2026-05-22 17:06:36;1779462396;1700;22,2;100;70;13,9;3,0;302
360122;2026-05-22 17:06:37;1779462397;1650;22,2;100;70;13,9;3,0;309
360655;2026-05-22 17:06:37;1779462397;1650;22,2;100;70;13,9;3,0;316
361177;2026-05-22 17:06:38;1779462398;1650;22,2;100;70;13,9;3,0;323
361709;2026-05-22 17:06:38;1779462398;1600;22,0;100;70;13,9;3,0;330
362243;2026-05-22 17:06:39;1779462399;1600;22,0;100;70;13,9;3,0;337
362937;2026-05-22 17:06:40;1779462400;1600;21,2;100;70;13,9;3,0;346
363473;2026-05-22 17:06:40;1779462400;1550;22,0;100;70;13,9;3,0;351
364003;2026-05-22 17:06:41;1779462401;1550;21,2;100;70;13,9;3,0;360
364656;2026-05-22 17:06:41;1779462401;1550;20,6;100;70;13,9;3,0;367
365188;2026-05-22 17:06:42;1779462402;1550;20,6;100;70;13,9;3,0;375
365722;2026-05-22 17:06:42;1779462402;1550;20,6;100;70;13,9;3,0;382
366377;2026-05-22 17:06:43;1779462403;1500;20,6;100;70;13,9;3,0;390
366913;2026-05-22 17:06:44;1779462404;1500;20,6;100;70;13,9;3,0;396
367451;2026-05-22 17:06:44;1779462404;1500;20,6;100;70;14,1;3,0;402
368136;2026-05-22 17:06:45;1779462405;1500;20,6;100;70;14,1;3,0;411
368672;2026-05-22 17:06:45;1779462405;1600;21,2;84;70;14,1;3,0;417
369207;2026-05-22 17:06:46;1779462406;1650;26,0;62;70;13,9;3,0;425
369857;2026-05-22 17:06:47;1779462407;1650;29,0;59;70;13,9;3,0;434
370403;2026-05-22 17:06:47;1779462407;1650;29,0;56;70;13,9;3,0;441
370936;2026-05-22 17:06:48;1779462408;1700;29,0;56;70;13,9;3,0;448
371537;2026-05-22 17:06:48;1779462408;1700;29,0;56;70;13,9;3,0;457
372068;2026-05-22 17:06:49;1779462409;1700;29,0;57;70;13,9;3,0;463
372599;2026-05-22 17:06:49;1779462409;1650;25,6;68;70;13,9;3,0;471
373218;2026-05-22 17:06:50;1779462410;1650;24,0;76;70;13,9;3,0;479
373754;2026-05-22 17:06:51;1779462411;1600;22,2;100;70;13,9;3,0;485
374287;2026-05-22 17:06:51;1779462411;1600;22,0;100;70;13,9;3,0;493
374977;2026-05-22 17:06:52;1779462412;1550;20,6;100;70;13,9;3,0;502
375510;2026-05-22 17:06:52;1779462412;1450;20,6;100;70;13,9;3,0;509
376045;2026-05-22 17:06:53;1779462413;1500;20,6;100;70;13,9;3,0;514
376619;2026-05-22 17:06:53;1779462413;1500;20,0;100;70;13,9;3,0;522
377158;2026-05-22 17:06:54;1779462414;1500;20,6;100;70;13,9;3,0;528
377693;2026-05-22 17:06:54;1779462414;1450;20,0;100;70;13,9;3,0;535
378376;2026-05-22 17:06:55;1779462415;1450;20,0;100;70;13,9;3,0;542
378908;2026-05-22 17:06:56;1779462416;1450;19,2;100;70;13,9;3,0;549
379443;2026-05-22 17:06:56;1779462416;1450;20,0;100;70;13,9;3,0;555
380097;2026-05-22 17:06:57;1779462417;1450;20,0;100;70;14,1;3,0;563
380629;2026-05-22 17:06:57;1779462417;1400;19,2;100;70;14,1;3,0;569
381164;2026-05-22 17:06:58;1779462418;1400;19,2;100;70;14,1;3,0;575
381776;2026-05-22 17:06:59;1779462419;1400;18,6;100;70;14,1;3,0;582
382309;2026-05-22 17:06:59;1779462419;1400;19,2;100;70;14,1;3,0;588
382842;2026-05-22 17:07:00;1779462420;1400;18,6;100;70;14,1;3,0;594
383497;2026-05-22 17:07:00;1779462420;1400;18,6;100;70;14,1;3,0;601
384036;2026-05-22 17:07:01;1779462421;1350;18,6;100;70;14,1;3,0;607
384567;2026-05-22 17:07:01;1779462421;1350;18,6;100;70;14,1;3,0;613
385257;2026-05-22 17:07:02;1779462422;1350;18,6;100;70;14,1;3,0;620
385788;2026-05-22 17:07:03;1779462423;1300;18,0;100;70;14,1;3,0;625
386335;2026-05-22 17:07:03;1779462423;1350;18,0;100;70;14,1;3,0;632
386937;2026-05-22 17:07:04;1779462424;1300;18,0;100;70;14,1;3,0;638
387466;2026-05-22 17:07:04;1779462424;1300;17,2;100;70;14,1;3,0;642
387998;2026-05-22 17:07:05;1779462425;1250;17,2;100;70;14,1;3,0;649
388498;2026-05-22 17:07:05;1779462425;1200;16,0;100;70;14,1;3,0;654
389029;2026-05-22 17:07:06;1779462426;1150;15,2;100;70;14,1;2,9;658
389559;2026-05-22 17:07:06;1779462426;1100;14,0;100;70;13,9;2,9;663
390177;2026-05-22 17:07:07;1779462427;1050;13,4;100;70;13,9;2,9;668
390716;2026-05-22 17:07:07;1779462427;1000;13,4;100;70;13,9;2,9;672
391246;2026-05-22 17:07:08;1779462428;950;13,4;100;70;13,9;2,9;675
391856;2026-05-22 17:07:09;1779462429;900;12,8;100;70;13,9;3,0;680
392385;2026-05-22 17:07:09;1779462429;900;13,4;100;70;13,9;3,0;684
392917;2026-05-22 17:07:10;1779462430;950;13,4;100;70;13,9;3,0;688
393577;2026-05-22 17:07:10;1779462430;900;12,8;100;70;13,9;3,0;693
394116;2026-05-22 17:07:11;1779462431;900;12,8;100;70;13,9;3,0;695
394644;2026-05-22 17:07:11;1779462431;950;12,8;100;70;13,9;3,0;700
395297;2026-05-22 17:07:12;1779462432;950;12,8;100;70;13,9;3,0;705
395826;2026-05-22 17:07:13;1779462433;950;12,8;100;70;13,9;3,0;709
396355;2026-05-22 17:07:13;1779462433;900;13,4;100;70;13,9;3,0;713
396937;2026-05-22 17:07:14;1779462434;950;12,8;100;70;13,9;3,0;717
397479;2026-05-22 17:07:14;1779462434;950;12,8;100;70;13,9;3,0;721
398008;2026-05-22 17:07:15;1779462435;950;13,4;100;70;13,9;3,0;723
398737;2026-05-22 17:07:16;1779462436;950;12,8;100;70;13,9;3,0;730
399267;2026-05-22 17:07:16;1779462436;950;12,8;100;70;13,9;3,0;734
399797;2026-05-22 17:07:17;1779462437;950;12,8;100;70;13,9;3,0;738
400373;2026-05-22 17:07:17;1779462437;950;13,4;100;70;13,9;3,0;743
400914;2026-05-22 17:07:18;1779462438;900;12,8;100;70;13,9;3,0;746
401444;2026-05-22 17:07:18;1779462438;950;13,4;100;70;13,9;3,0;750
402138;2026-05-22 17:07:19;1779462439;950;12,8;100;70;13,9;3,0;755
402667;2026-05-22 17:07:19;1779462439;950;13,4;100;70;13,9;3,0;759
403200;2026-05-22 17:07:20;1779462440;950;12,8;100;70;13,9;3,0;763
403857;2026-05-22 17:07:21;1779462441;950;12,8;100;70;13,9;3,0;768
404388;2026-05-22 17:07:21;1779462441;950;13,4;100;70;13,9;3,0;772
404916;2026-05-22 17:07:22;1779462442;950;12,8;100;70;13,9;3,0;775
405536;2026-05-22 17:07:22;1779462442;900;12,8;100;70;13,9;3,0;780
406067;2026-05-22 17:07:23;1779462443;950;12,8;100;70;13,9;3,0;784
406595;2026-05-22 17:07:23;1779462443;950;12,8;100;70;13,9;3,0;787
407177;2026-05-22 17:07:24;1779462444;900;12,8;100;70;13,9;3,0;792
407707;2026-05-22 17:07:24;1779462444;950;12,8;100;70;13,9;3,0;795
408236;2026-05-22 17:07:25;1779462445;950;13,4;100;70;13,9;3,0;799
408767;2026-05-22 17:07:26;1779462446;900;13,4;100;70;14,1;3,0;804
409332;2026-05-22 17:07:26;1779462446;950;14,0;100;70;14,1;3,0;808
409863;2026-05-22 17:07:27;1779462447;1300;18,6;62;70;14,1;3,0;815
410394;2026-05-22 17:07:27;1779462447;1400;20,0;62;70;13,9;3,0;820
410947;2026-05-22 17:07:28;1779462448;1550;26,0;62;70;13,9;3,0;827
411480;2026-05-22 17:07:28;1779462448;1600;27,0;61;70;13,9;3,0;835
412009;2026-05-22 17:07:29;1779462449;1600;27,0;61;70;13,9;3,0;841
412618;2026-05-22 17:07:29;1779462449;1650;27,0;61;70;13,9;3,0;849
413148;2026-05-22 17:07:30;1779462450;1700;26,6;67;70;13,9;3,0;855
413680;2026-05-22 17:07:30;1779462450;1800;26,8;67;70;13,9;3,0;864
414230;2026-05-22 17:07:31;1779462451;1850;27,2;65;70;13,9;3,0;872
414767;2026-05-22 17:07:32;1779462452;1900;28,0;61;70;13,9;3,0;879
415302;2026-05-22 17:07:32;1779462452;1900;28,2;60;70;13,9;3,0;889
415938;2026-05-22 17:07:33;1779462453;1900;22,4;56;70;13,9;3,0;898
416468;2026-05-22 17:07:33;1779462453;1600;22,0;100;70;13,9;3,0;906
417002;2026-05-22 17:07:34;1779462454;1550;20,6;100;70;13,9;3,0;912
417696;2026-05-22 17:07:34;1779462454;1400;18,0;100;70;13,7;3,0;920
418229;2026-05-22 17:07:35;1779462455;1050;16,0;100;70;13,7;3,0;925
418762;2026-05-22 17:07:36;1779462456;1000;13,4;100;70;13,7;3,0;929
419419;2026-05-22 17:07:36;1779462456;950;12,8;100;70;13,7;3,0;934
419954;2026-05-22 17:07:37;1779462457;950;12,8;100;70;13,7;3,0;937
420486;2026-05-22 17:07:37;1779462457;900;12,2;100;70;13,9;3,0;941
421338;2026-05-22 17:07:38;1779462458;950;12,8;100;70;13,9;3,0;948
421867;2026-05-22 17:07:39;1779462459;950;12,8;100;70;13,9;3,0;952
422400;2026-05-22 17:07:39;1779462459;900;12,8;100;70;13,9;3,0;955
422973;2026-05-22 17:07:40;1779462460;950;13,4;100;70;13,9;3,0;960
423504;2026-05-22 17:07:40;1779462460;950;13,4;100;70;13,9;3,0;963
424035;2026-05-22 17:07:41;1779462461;950;13,4;100;70;13,9;3,0;968
424578;2026-05-22 17:07:41;1779462461;950;13,4;100;70;13,9;3,0;972
425126;2026-05-22 17:07:42;1779462462;950;13,4;100;70;13,9;3,0;976
425653;2026-05-22 17:07:42;1779462462;950;13,4;100;70;13,9;3,0;979
426376;2026-05-22 17:07:43;1779462463;950;13,4;100;70;13,9;3,0;985
426909;2026-05-22 17:07:44;1779462464;950;13,4;100;70;13,9;3,0;989
427439;2026-05-22 17:07:44;1779462464;950;12,8;100;70;13,9;3,0;991
428018;2026-05-22 17:07:45;1779462465;900;12,8;100;70;13,9;3,0;997
428551;2026-05-22 17:07:45;1779462465;950;12,8;100;70;13,9;3,0;1001
429081;2026-05-22 17:07:46;1779462466;900;12,8;100;70;13,9;3,0;1005
429776;2026-05-22 17:07:47;1779462467;950;12,8;100;70;13,9;3,0;1010
430308;2026-05-22 17:07:47;1779462467;950;13,4;100;70;13,9;3,0;1014
430840;2026-05-22 17:07:48;1779462468;950;13,4;100;70;13,9;3,0;1018
431496;2026-05-22 17:07:48;1779462468;900;12,8;100;70;13,9;3,0;1022
432039;2026-05-22 17:07:49;1779462469;950;13,4;100;70;13,9;3,0;1026
432571;2026-05-22 17:07:49;1779462469;950;13,4;100;70;13,9;3,0;1031
433259;2026-05-22 17:07:50;1779462470;950;12,8;100;70;13,9;3,0;1036
433789;2026-05-22 17:07:51;1779462471;950;12,8;100;70;13,9;3,0;1039
434318;2026-05-22 17:07:51;1779462471;900;12,8;100;70;13,9;3,0;1043
434937;2026-05-22 17:07:52;1779462472;950;12,8;100;70;13,9;3,0;1048
435484;2026-05-22 17:07:52;1779462472;950;12,8;100;70;13,9;3,0;1052
436013;2026-05-22 17:07:53;1779462473;950;13,4;100;70;13,9;3,0;1056
436616;2026-05-22 17:07:53;1779462473;950;12,8;100;70;13,9;3,0;1060
437147;2026-05-22 17:07:54;1779462474;950;13,4;100;70;13,9;3,0;1064
437675;2026-05-22 17:07:54;1779462474;950;13,4;100;70;13,9;3,0;1067
438257;2026-05-22 17:07:55;1779462475;950;12,8;100;70;13,9;3,0;1072
438788;2026-05-22 17:07:56;1779462476;950;13,4;100;70;13,9;3,0;1076
439317;2026-05-22 17:07:56;1779462476;950;12,8;100;70;13,9;3,0;1079
439851;2026-05-22 17:07:57;1779462477;900;12,8;100;70;13,9;3,0;1083
440409;2026-05-22 17:07:57;1779462477;950;12,8;100;70;13,9;3,0;1088
440941;2026-05-22 17:07:58;1779462478;950;12,8;100;70;13,9;3,0;1091
441472;2026-05-22 17:07:58;1779462478;950;13,4;100;70;13,9;3,0;1096
441974;2026-05-22 17:07:59;1779462479;950;12,8;100;70;13,9;3,0;1099
442506;2026-05-22 17:07:59;1779462479;950;12,8;100;70;13,9;3,0;1103
443037;2026-05-22 17:08:00;1779462480;950;13,4;100;70;13,9;3,0;1106
443538;2026-05-22 17:08:00;1779462480;950;13,4;100;70;13,9;3,0;1111
444065;2026-05-22 17:08:01;1779462481;950;13,4;100;70;13,9;3,0;1115
444598;2026-05-22 17:08:01;1779462481;900;13,4;100;70;13,9;3,0;1118
445257;2026-05-22 17:08:02;1779462482;950;12,8;100;70;13,9;3,0;1123
445803;2026-05-22 17:08:03;1779462483;950;13,4;100;70;13,9;3,0;1128
446331;2026-05-22 17:08:03;1779462483;950;13,4;100;70;13,9;3,0;1131
446978;2026-05-22 17:08:04;1779462484;950;12,8;100;70;13,9;3,0;1136
447507;2026-05-22 17:08:04;1779462484;950;12,8;100;70;13,9;3,0;1139
448037;2026-05-22 17:08:05;1779462485;950;13,4;100;70;13,9;3,0;1144
448657;2026-05-22 17:08:05;1779462485;950;12,8;100;70;13,9;3,0;1148
449198;2026-05-22 17:08:06;1779462486;950;12,8;100;70;13,9;3,0;1152
449727;2026-05-22 17:08:06;1779462486;950;12,8;100;70;13,9;3,0;1156
450377;2026-05-22 17:08:07;1779462487;950;13,4;100;70;13,9;3,0;1161
450906;2026-05-22 17:08:08;1779462488;900;13,4;100;70;13,9;3,0;1165
451436;2026-05-22 17:08:08;1779462488;900;12,8;100;70;13,9;3,0;1169
452176;2026-05-22 17:08:09;1779462489;900;12,8;100;70;13,9;3,0;1174
452718;2026-05-22 17:08:09;1779462489;950;12,8;100;70;13,9;3,0;1178
453249;2026-05-22 17:08:10;1779462490;950;13,4;100;70;13,9;3,0;1182
453817;2026-05-22 17:08:11;1779462491;900;13,4;100;70;13,9;3,0;1186
454346;2026-05-22 17:08:11;1779462491;950;13,4;100;70;13,9;3,0;1190
454879;2026-05-22 17:08:12;1779462492;950;12,8;100;70;13,9;3,0;1194
455497;2026-05-22 17:08:12;1779462492;900;12,8;100;70;13,9;3,0;1198
456033;2026-05-22 17:08:13;1779462493;950;13,4;100;70;13,9;3,0;1203
456562;2026-05-22 17:08:13;1779462493;900;12,8;100;70;13,9;3,0;1206
457296;2026-05-22 17:08:14;1779462494;950;13,4;100;70;13,9;3,0;1212
457829;2026-05-22 17:08:15;1779462495;950;12,8;100;70;13,9;3,0;1216
458356;2026-05-22 17:08:15;1779462495;950;13,4;100;70;13,9;3,0;1219
458935;2026-05-22 17:08:16;1779462496;950;13,4;100;70;13,9;3,0;1224
459464;2026-05-22 17:08:16;1779462496;950;13,4;100;70;13,9;3,0;1228
459993;2026-05-22 17:08:17;1779462497;950;12,8;100;70;13,9;3,0;1232
460617;2026-05-22 17:08:17;1779462497;950;13,4;100;70;13,9;3,0;1236
461146;2026-05-22 17:08:18;1779462498;950;12,8;100;70;13,9;3,0;1239
461675;2026-05-22 17:08:18;1779462498;950;13,4;100;70;13,9;3,0;1244
462297;2026-05-22 17:08:19;1779462499;950;13,4;100;70;13,9;3,0;1249
462837;2026-05-22 17:08:20;1779462500;950;13,4;100;70;13,9;3,0;1253
463366;2026-05-22 17:08:20;1779462500;950;12,8;100;70;13,9;3,0;1257
464017;2026-05-22 17:08:21;1779462501;950;12,8;100;70;13,9;3,0;1261
464547;2026-05-22 17:08:21;1779462501;950;12,8;100;70;13,9;3,0;1265
465077;2026-05-22 17:08:22;1779462502;950;12,8;100;70;13,9;3,0;1268
465698;2026-05-22 17:08:22;1779462502;950;13,4;100;70;13,9;3,0;1274
466240;2026-05-22 17:08:23;1779462503;950;12,8;100;70;13,9;3,0;1278
466769;2026-05-22 17:08:24;1779462504;950;12,8;100;70;13,9;3,0;1282
467417;2026-05-22 17:08:24;1779462504;950;12,8;100;70;13,9;3,0;1287
467946;2026-05-22 17:08:25;1779462505;950;12,8;100;70;13,9;3,0;1289
468475;2026-05-22 17:08:25;1779462505;950;12,8;100;70;13,9;3,0;1294
469097;2026-05-22 17:08:26;1779462506;950;13,4;100;70;13,9;3,0;1299
469631;2026-05-22 17:08:26;1779462506;950;13,4;100;70;13,9;3,0;1303
470160;2026-05-22 17:08:27;1779462507;950;12,8;100;70;13,9;3,0;1307
470857;2026-05-22 17:08:28;1779462508;950;13,4;100;70;13,9;3,0;1312
471385;2026-05-22 17:08:28;1779462508;900;13,4;100;70;13,9;3,0;1316
471918;2026-05-22 17:08:29;1779462509;950;12,8;100;70;13,9;3,0;1319
472576;2026-05-22 17:08:29;1779462509;950;12,8;100;70;13,9;3,0;1324
473109;2026-05-22 17:08:30;1779462510;950;12,8;100;70;13,9;3,0;1327
473640;2026-05-22 17:08:30;1779462510;950;13,4;100;70;13,9;3,0;1332
474297;2026-05-22 17:08:31;1779462511;950;12,8;100;70;13,9;3,0;1337
474830;2026-05-22 17:08:32;1779462512;950;12,8;100;70;13,9;3,0;1340
475362;2026-05-22 17:08:32;1779462512;900;13,4;100;70;13,9;3,0;1345
475977;2026-05-22 17:08:33;1779462513;950;13,4;100;70;13,9;3,0;1349
476512;2026-05-22 17:08:33;1779462513;950;13,4;100;70;13,9;3,0;1353
477042;2026-05-22 17:08:34;1779462514;950;12,8;100;70;13,9;3,0;1357
477737;2026-05-22 17:08:35;1779462515;950;12,8;100;70;13,9;3,0;1362
478269;2026-05-22 17:08:35;1779462515;950;12,8;100;70;13,9;3,0;1366
478802;2026-05-22 17:08:36;1779462516;950;12,8;100;70;13,9;3,0;1370
479457;2026-05-22 17:08:36;1779462516;950;13,4;100;70;13,9;3,0;1375
479988;2026-05-22 17:08:37;1779462517;950;12,8;100;70;13,9;3,0;1379
480520;2026-05-22 17:08:37;1779462517;950;13,4;100;70;13,9;3,0;1383
481218;2026-05-22 17:08:38;1779462518;950;13,4;100;70;13,9;3,0;1388
481751;2026-05-22 17:08:39;1779462519;950;13,4;100;70;13,9;3,0;1392
482281;2026-05-22 17:08:39;1779462519;900;13,4;100;70;13,9;3,0;1396
482897;2026-05-22 17:08:40;1779462520;950;12,8;100;70;13,9;3,0;1401
483438;2026-05-22 17:08:40;1779462520;950;13,4;100;70;13,9;3,0;1404
483967;2026-05-22 17:08:41;1779462521;950;13,4;100;70;13,9;3,0;1408
484578;2026-05-22 17:08:41;1779462521;950;13,4;100;70;13,9;3,0;1413
485105;2026-05-22 17:08:42;1779462522;950;13,4;100;70;13,9;3,0;1416
485637;2026-05-22 17:08:42;1779462522;950;13,4;100;70;13,9;3,0;1421
486257;2026-05-22 17:08:43;1779462523;950;12,8;100;70;13,9;3,0;1425
486792;2026-05-22 17:08:44;1779462524;900;13,4;100;70;13,9;3,0;1429
487321;2026-05-22 17:08:44;1779462524;950;12,8;100;70;13,9;3,0;1433
488016;2026-05-22 17:08:45;1779462525;950;13,4;100;70;13,9;3,0;1438
488544;2026-05-22 17:08:45;1779462525;950;12,8;100;70;13,9;3,0;1442
489077;2026-05-22 17:08:46;1779462526;950;13,4;100;70;13,9;3,0;1446
489736;2026-05-22 17:08:47;1779462527;950;13,4;100;70;13,9;3,0;1451
490269;2026-05-22 17:08:47;1779462527;950;12,8;100;70;13,9;3,0;1455
490803;2026-05-22 17:08:48;1779462528;950;13,4;100;70;13,9;3,0;1459
491457;2026-05-22 17:08:48;1779462528;900;12,8;100;70;13,9;3,0;1464
491991;2026-05-22 17:08:49;1779462529;950;13,4;100;70;13,9;3,0;1467
492522;2026-05-22 17:08:49;1779462529;950;12,8;100;70;13,9;3,0;1472
493176;2026-05-22 17:08:50;1779462530;950;12,8;100;70;13,9;3,0;1476
493718;2026-05-22 17:08:50;1779462530;900;13,4;100;70;13,7;3,0;1480
494248;2026-05-22 17:08:51;1779462531;950;12,8;100;70;13,7;3,0;1484
494897;2026-05-22 17:08:52;1779462532;950;12,8;100;70;13,7;3,0;1489
495431;2026-05-22 17:08:52;1779462532;900;13,4;100;70;13,7;3,0;1493
495962;2026-05-22 17:08:53;1779462533;900;12,8;100;70;13,7;3,0;1496
496617;2026-05-22 17:08:53;1779462533;950;13,4;100;70;13,7;3,0;1501
497163;2026-05-22 17:08:54;1779462534;950;12,8;100;70;13,7;3,0;1505
497691;2026-05-22 17:08:54;1779462534;950;13,4;100;70;13,7;3,0;1509
498338;2026-05-22 17:08:55;1779462535;900;13,4;100;70;13,7;3,0;1514
498867;2026-05-22 17:08:56;1779462536;950;13,4;100;70;13,7;3,0;1518
499396;2026-05-22 17:08:56;1779462536;900;13,4;100;70;13,7;3,0;1521
500097;2026-05-22 17:08:57;1779462537;950;12,8;100;70;13,7;3,0;1527
500624;2026-05-22 17:08:57;1779462537;950;13,4;100;70;13,7;3,0;1530
501156;2026-05-22 17:08:58;1779462538;900;12,8;100;70;13,7;3,0;1534
501817;2026-05-22 17:08:59;1779462539;900;13,4;100;70;13,7;2,9;1539
502349;2026-05-22 17:08:59;1779462539;950;13,4;100;70;13,7;2,9;1543
502880;2026-05-22 17:09:00;1779462540;900;12,8;100;70;13,7;2,9;1547
503537;2026-05-22 17:09:00;1779462540;950;13,4;100;70;13,7;2,9;1552
504078;2026-05-22 17:09:01;1779462541;950;13,4;100;70;13,7;3,0;1556
504609;2026-05-22 17:09:01;1779462541;950;12,8;100;70;13,9;3,0;1560
505338;2026-05-22 17:09:02;1779462542;1300;20,0;65;70;13,9;3,0;1566
505870;2026-05-22 17:09:03;1779462543;1800;24,4;78;70;13,9;3,0;1574
506404;2026-05-22 17:09:03;1779462543;1850;24,8;77;70;13,7;2,9;1582
506937;2026-05-22 17:09:04;1779462544;1850;24,8;76;70;13,7;2,9;1590
507473;2026-05-22 17:09:04;1779462544;1900;25,6;72;70;13,7;3,0;1598
508007;2026-05-22 17:09:05;1779462545;1950;26,6;68;70;13,7;3,0;1607
508698;2026-05-22 17:09:05;1779462545;1950;28,0;62;70;13,7;3,0;1618
509229;2026-05-22 17:09:06;1779462546;2100;26,8;68;70;13,7;3,0;1627
509764;2026-05-22 17:09:07;1779462547;2250;25,4;76;70;13,7;2,9;1636
510417;2026-05-22 17:09:07;1779462547;2200;24,0;84;70;13,7;2,9;1649
510965;2026-05-22 17:09:08;1779462548;2250;24,0;84;70;13,7;3,0;1658
511501;2026-05-22 17:09:08;1779462548;2250;24,0;84;70;13,7;3,0;1668
512136;2026-05-22 17:09:09;1779462549;2300;24,0;84;70;13,7;2,9;1678
512673;2026-05-22 17:09:09;1779462549;2350;24,0;84;70;13,7;2,9;1689
513206;2026-05-22 17:09:10;1779462550;2350;24,4;83;70;13,7;3,0;1700
513906;2026-05-22 17:09:11;1779462551;2200;24,0;84;70;13,7;3,0;1713
514446;2026-05-22 17:09:11;1779462551;2150;23,8;84;70;13,9;3,0;1722
514978;2026-05-22 17:09:12;1779462552;2100;23,8;84;70;13,9;3,0;1731
515498;2026-05-22 17:09:12;1779462552;2100;24,0;84;70;13,9;3,0;1741
516029;2026-05-22 17:09:13;1779462553;2150;24,0;83;70;13,9;3,0;1750
516558;2026-05-22 17:09:13;1779462553;2150;24,0;83;70;13,9;3,0;1759
517177;2026-05-22 17:09:14;1779462554;2150;24,0;83;70;13,9;3,0;1769
517721;2026-05-22 17:09:14;1779462554;2150;24,0;83;70;13,9;3,0;1780
518252;2026-05-22 17:09:15;1779462555;2200;24,0;83;70;13,9;3,0;1790
518898;2026-05-22 17:09:16;1779462556;2200;24,2;81;70;13,9;3,0;1801
519431;2026-05-22 17:09:16;1779462556;2200;24,4;81;70;13,9;3,0;1810
519962;2026-05-22 17:09:17;1779462557;2200;24,2;81;70;13,9;3,0;1820
520617;2026-05-22 17:09:17;1779462557;2200;24,6;81;70;13,9;3,0;1832
521149;2026-05-22 17:09:18;1779462558;2250;24,6;81;70;13,9;3,0;1840
521684;2026-05-22 17:09:18;1779462558;2250;24,6;81;70;13,9;3,0;1850
522376;2026-05-22 17:09:19;1779462559;2250;24,6;81;70;13,9;3,0;1863
522914;2026-05-22 17:09:20;1779462560;2250;24,6;81;70;13,9;3,0;1874
523448;2026-05-22 17:09:20;1779462560;2250;24,6;81;70;13,9;3,0;1884
524018;2026-05-22 17:09:21;1779462561;2250;25,4;78;70;13,9;3,0;1894
524547;2026-05-22 17:09:21;1779462561;2150;26,8;68;70;13,9;3,0;1903
525082;2026-05-22 17:09:22;1779462562;2150;26,8;68;70;13,9;3,0;1913
525616;2026-05-22 17:09:22;1779462562;2150;27,2;67;70;13,9;3,0;1922
526129;2026-05-22 17:09:23;1779462563;2150;27,2;67;70;13,9;3,0;1931
526659;2026-05-22 17:09:23;1779462563;2150;27,2;67;70;13,9;3,0;1940
527191;2026-05-22 17:09:24;1779462564;2150;27,2;65;70;13,9;3,0;1950
527774;2026-05-22 17:09:25;1779462565;2150;27,6;65;70;13,9;3,0;1960
528303;2026-05-22 17:09:25;1779462565;2150;27,6;65;70;13,9;3,0;1969
528836;2026-05-22 17:09:26;1779462566;2150;27,6;65;70;13,9;3,0;1978
529415;2026-05-22 17:09:26;1779462566;2100;29,0;56;70;13,9;3,0;1989
529950;2026-05-22 17:09:27;1779462567;2100;30,8;53;70;13,9;3,0;1995
530485;2026-05-22 17:09:27;1779462567;2050;30,8;53;70;13,9;3,0;2007
531027;2026-05-22 17:09:28;1779462568;2050;30,8;53;70;13,9;3,0;2016
531566;2026-05-22 17:09:28;1779462568;2050;30,6;53;70;13,9;3,0;2024
532100;2026-05-22 17:09:29;1779462569;2050;30,6;53;70;13,9;3,0;2034
532740;2026-05-22 17:09:30;1779462570;2050;30,6;53;70;13,9;3,0;2045
533274;2026-05-22 17:09:30;1779462570;2050;31,4;53;70;13,9;3,0;2050
533805;2026-05-22 17:09:31;1779462571;2050;31,2;51;70;13,9;3,0;2063
534469;2026-05-22 17:09:31;1779462571;2050;31,2;51;70;13,9;3,0;2072
535003;2026-05-22 17:09:32;1779462572;2050;31,2;51;70;13,9;3,0;2081
535531;2026-05-22 17:09:32;1779462572;2050;31,2;51;70;13,9;3,0;2091
536178;2026-05-22 17:09:33;1779462573;2050;31,2;51;70;13,9;3,0;2101
536711;2026-05-22 17:09:33;1779462573;2000;31,2;51;70;13,9;3,0;2110
537240;2026-05-22 17:09:34;1779462574;2000;31,0;52;70;13,9;3,0;2119
537859;2026-05-22 17:09:35;1779462575;2050;31,2;51;70;13,9;3,0;2129
538408;2026-05-22 17:09:35;1779462575;2000;30,6;51;70;13,9;3,0;2138
538941;2026-05-22 17:09:36;1779462576;2000;31,2;52;70;13,9;3,0;2146
539577;2026-05-22 17:09:36;1779462576;2000;30,6;53;70;13,9;3,0;2157
540109;2026-05-22 17:09:37;1779462577;2000;30,6;53;70;13,9;3,0;2166
540642;2026-05-22 17:09:37;1779462577;2000;30,6;53;70;13,9;3,0;2175
541337;2026-05-22 17:09:38;1779462578;2000;30,6;53;70;13,9;3,0;2186
541870;2026-05-22 17:09:39;1779462579;2000;30,6;53;70;13,9;3,0;2195
542406;2026-05-22 17:09:39;1779462579;2000;30,6;53;70;13,9;3,0;2204
543057;2026-05-22 17:09:40;1779462580;2000;30,6;53;70;13,9;3,0;2214
543593;2026-05-22 17:09:40;1779462580;2000;30,6;53;70;13,9;3,0;2222
544127;2026-05-22 17:09:41;1779462581;2000;30,6;53;70;13,9;3,0;2231
